Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/,1,,,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/about/,,1,,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/criminal-justice-reform/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/issues/death-penalty/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/cases/madison-v-alabama/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/reports/race-and-the-jury-overview/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/report/race-and-the-jury/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/issues/children-in-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/reports/cruel-and-unusual/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/wp-content/uploads/2019/10/cruel-and-unusual.pdf,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/reports/all-children-are-children/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/wp-content/uploads/2019/10/AllChildrenAreChildren-2017-sm2.pdf,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/wp-content/uploads/2019/10/AllChildrenAreChildren-2017-sm2.pdf,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/projects/prep-reentry-program/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/issues/wrongful-convictions/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/cases/diane-jones/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/cases/walter-mcmillian/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/issues/excessive-punishment/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/cases/anthony-ray-hinton/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/remembering-black-veterans-targeted-for-racial-violence-in-the-us/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/oregon-governor-grants-review-for-people-incarcerated-as-children/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/oklahoma-plans-to-continue-executions-despite-flaws-in-lethal-injection-protocol/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/issues/prison-conditions/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabamas-prisons-are-deadliest-in-nation/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-crisis-claims-another-life-second-homicide-in-three-weeks,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/first-conviction-obtained-federal-investigation-elmore-beatings,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/abuse-misconduct-at-elmore-bibb-donaldson-prisons-in-alabama,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-reaches-new-record-high-number-prison-homicides,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/eji-issues-findings-alabama-prisons,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/rocrast-mack-beaten-to-death-by-guards-ventress-prison-alabama/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/study-finds-no-universal-decline-mass-incarceration/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/cases/tutwiler/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/wp-content/uploads/2019/10/eji-findings-tutwiler-prison-investigation.pdf,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/two-men-murdered-in-alabama-prisons-in-past-week/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/new-study-finds-crowded-jails-seeded-millions-of-covid-19-cases/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prisons-report-dramatic-increase-in-covid-19-cases/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/homicide-is-seventh-alabama-prison-death-in-two-weeks/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/third-murder-in-alabama-prisons-in-a-single-week/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-man-murdered-in-alabamas-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/56th-homicide-in-alabama-prisons-since-doj-opened-investigation/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/denied-vaccines-people-in-alabama-prisons-are-dying-of-covid/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/two-more-alabama-prison-officers-indicted-for-violence-against-people-in-custody/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/stabbing-death-at-st-clair-is-14th-alabama-prison-homicide-in-past-year/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-man-dies-in-overheated-prison-cell/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/nearly-1800-alabama-prisoners-and-staff-infected-with-covid-19/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/justice-department-sues-alabama-over-unconstitutional-prison-conditions/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/nearly-half-of-south-dakota-prison-population-tests-positive-for-covid-19/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/prison-homicide-is-2nd-in-two-weeks-and-23rd-since-alabama-prisons-declared-unconstitutional/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/data-raises-questions-about-alabama-parole-board/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-stabbing-homicide-in-alabama-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/i-cant-breathe-death-in-georgia-jail-and-vulnerability-of-incarcerated-people/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/supreme-court-sides-with-jail-over-covid-19-safety-measures/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-prisoner-found-dead-in-an-alabama-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-corrections-officers-indicted-for-excessive-force-and-obstruction-of-justice/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/justice-department-condemns-excessive-force-by-alabama-prison-guards/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/covid-19-cases-increasing-dramatically-in-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-alabama-prisoner-murdered/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/homicide-reveals-alabama-prison-crises/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-homicide-at-ventress-correctional-facility-in-alabama/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/covid-19s-impact-on-people-in-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/covid-19-crisis-has-made-a-bad-situation-worse-in-alabama-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/false-prison-escape-report-highlights-alabama-prison-management-problems/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/use-of-restraint-chair-linked-to-20-recent-jail-deaths/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/shackling-of-pregnant-women-in-jails-and-prisons-continues/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/audit-finds-troubled-conditions-in-poorly-managed-tennessee-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/banning-books-in-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-inmate-killed-in-bibb-correctional-facility/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-overcrowding-and-homicide-rates-continue-to-climb/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/suicides-increasing-in-california-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-has-most-overcrowded-prisons-in-the-nation/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-population-rising-dramatically/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/eji-investigation-finds-escalating-abuse-alabamas-elmorestaton-correctional-facility/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prisons-humanitarian-crisis/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/justice-department-finds-alabama-prison-conditions-unconstitutional/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-conditions-unchanged-after-prison-murders/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/two-more-people-killed-in-alabama-prisons/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/what-you-need-know-about-alabama-prison-crisis/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/another-man-stabbed-death-alabama-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/failure-to-respond-to-alabama-prison-crisis-claims-another-life/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/lawsuit-alleges-florida-corrections-department-chose-perks-over-lower-phone-rates/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/incarcerated-people-are-being-denied-hepatitis-c-treatment/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/death-mentally-ill-incarcerated-man-raises-questions/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabamas-prisons-are-deadliest-in-nation/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/inmate-firefighters-blocked-from-firefighting-careers-after-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/former-guards-north-carolina-jail-allege-inmate-abuse-and-mismanagement/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-crisis-claims-another-life-second-homicide-in-three-weeks/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/texas-dramatically-reduces-price-phone-calls-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/private-prison-population-skyrockets/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/history-racial-injustice-different-kind-of-slavery/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-sheriffs-to-stop-keeping-jail-food-money/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/georgia-sees-alarming-rise-suicides-among-incarcerated-people/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/history-racial-injustice-for-profit-detention-centers/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/private-prison-company-gave-prosecutors-confidential-inmate-phone-calls/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/criminal-charges-filed-after-jail-inmate-dies-thirst/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-reaches-new-record-high-number-prison-homicides/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/jails-and-prisons-ending-in-person-visits/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/florida-lawmakers-find-horrific-conditions-in-juvenile-facilities/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-settles-eji-lawsuit-on-st-clair-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/alabama-prison-violence-escalating-with-eight-homicides-in-2017/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/prison-guards-stood-by-while-mentally-ill-inmate-hanged-himself/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/first-conviction-obtained-federal-investigation-elmore-beatings/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/new-bill-recognizes-needs-of-menstruating-and-pregnant-women-in-prison/,,,1,,,,,
Equal Justice Initiative,Criminal Justice Issues and Prisoners' Rights,https://eji.org/news/more-incarcerated-women-report-mental-health-problems/,,,1,,,,,
